cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,National,10/28/2020,Joseph R. Biden Jr.,7/11/2020,7/13/2020,SurveyMonkey,11623,lv,.0298419,0,51.67,50.59987,51.97334,T,70832,132611
2020,National,10/28/2020,Joseph R. Biden Jr.,7/10/2020,7/12/2020,SurveyMonkey,12076,lv,.031063,0,51.71,50.6399,52.00619,T,70831,132610
2020,National,10/28/2020,Joseph R. Biden Jr.,7/9/2020,7/11/2020,SurveyMonkey,18097,lv,.0463304,0,51.63,50.55985,51.92015,T,70830,132609
2020,National,10/28/2020,Joseph R. Biden Jr.,7/8/2020,7/10/2020,SurveyMonkey,24661,lv,.0627292,0,51.63,50.55985,51.91259,T,70829,132608
2020,National,10/28/2020,Joseph R. Biden Jr.,7/7/2020,7/9/2020,SurveyMonkey,27524,lv,.0699159,0,51.32,50.24969,51.59572,T,70828,132607
2020,National,10/28/2020,Joseph R. Biden Jr.,7/6/2020,7/8/2020,SurveyMonkey,26321,lv,.0673312,0,51.76,50.68993,52.02978,T,70827,132606
2020,National,10/28/2020,Joseph R. Biden Jr.,7/5/2020,7/7/2020,SurveyMonkey,19490,lv,.0505249,0,51.36,50.28971,51.62569,T,70826,132605
2020,National,10/28/2020,Joseph R. Biden Jr.,7/4/2020,7/6/2020,SurveyMonkey,12475,lv,.0327278,0,52.05,50.98014,52.30719,T,70825,132604
2020,National,10/28/2020,Joseph R. Biden Jr.,7/3/2020,7/5/2020,SurveyMonkey,7075,lv,.0186281,0,53.11,52.04133,53.3531,T,70824,132603
2020,National,10/28/2020,Joseph R. Biden Jr.,7/2/2020,7/4/2020,SurveyMonkey,11644,lv,.0304283,0,53.09,52.0213,53.31797,T,70823,132602
2020,National,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/3/2020,SurveyMonkey,17464,lv,.0450596,0,52.84,51.77097,53.05045,T,70822,132601
2020,National,10/28/2020,Joseph R. Biden Jr.,6/30/2020,7/2/2020,SurveyMonkey,24049,lv,.0613655,0,51.1,50.02961,51.29637,T,70821,132600
2020,National,10/28/2020,Joseph R. Biden Jr.,6/29/2020,7/1/2020,SurveyMonkey,25107,lv,.0637915,0,51.04,49.96959,51.22277,T,70820,132599
2020,National,10/28/2020,Joseph R. Biden Jr.,6/28/2020,6/30/2020,SurveyMonkey,19385,lv,.0493017,0,51.18,50.10963,51.35298,T,70819,132598
2020,National,10/28/2020,Joseph R. Biden Jr.,6/27/2020,6/29/2020,SurveyMonkey,14181,lv,.0360933,0,51.09,50.0196,51.25269,T,70818,132597
2020,National,10/28/2020,Joseph R. Biden Jr.,6/26/2020,6/28/2020,SurveyMonkey,13011,lv,.0329584,0,50.78,49.70954,50.9277,T,70817,132596
2020,National,10/28/2020,Joseph R. Biden Jr.,6/25/2020,6/27/2020,SurveyMonkey,20176,lv,.0505497,0,50.15,49.07956,50.2892,T,70816,132595
2020,National,10/28/2020,Joseph R. Biden Jr.,6/24/2020,6/26/2020,SurveyMonkey,25466,lv,.063112,0,50.65,49.57952,50.77972,T,70815,132594
2020,National,10/28/2020,Joseph R. Biden Jr.,6/23/2020,6/25/2020,SurveyMonkey,26121,lv,.0642793,0,51.92,50.85004,52.04233,T,70814,132593
2020,National,10/28/2020,Joseph R. Biden Jr.,6/22/2020,6/24/2020,SurveyMonkey,23878,lv,.0588473,0,52.23,51.16031,52.34812,T,70813,132592
2020,National,10/28/2020,Joseph R. Biden Jr.,6/21/2020,6/23/2020,SurveyMonkey,17303,lv,.0429929,0,53.35,52.28168,53.47274,T,70812,132591
2020,National,10/28/2020,Joseph R. Biden Jr.,6/20/2020,6/22/2020,SurveyMonkey,12421,lv,.0311163,0,52.63,51.56072,52.76448,T,70811,132590
2020,National,10/28/2020,Joseph R. Biden Jr.,6/19/2020,6/21/2020,SurveyMonkey,12910,lv,.0324512,0,53.13,52.06136,53.27416,T,70810,132589
2020,National,10/28/2020,Joseph R. Biden Jr.,6/18/2020,6/20/2020,SurveyMonkey,20176,lv,.0506216,0,50.76,49.68953,50.91548,T,70809,132588
2020,National,10/28/2020,Joseph R. Biden Jr.,6/17/2020,6/19/2020,SurveyMonkey,24512,lv,.0617241,0,50.33,49.25953,50.49973,T,70808,132587
2020,National,10/28/2020,Joseph R. Biden Jr.,6/16/2020,6/18/2020,SurveyMonkey,24746,lv,.0631116,0,49.99,48.91961,50.17704,T,70807,132586
2020,National,10/28/2020,Joseph R. Biden Jr.,6/15/2020,6/17/2020,SurveyMonkey,22570,lv,.0589136,0,51.28,50.20967,51.48505,T,70806,132585
2020,National,10/28/2020,Joseph R. Biden Jr.,6/14/2020,6/16/2020,SurveyMonkey,17753,lv,.0479056,0,52.26,51.19033,52.48442,T,70805,132584
2020,National,10/28/2020,Joseph R. Biden Jr.,6/13/2020,6/15/2020,SurveyMonkey,12847,lv,.0360626,0,52.99,51.92117,53.24083,T,70804,132583
2020,National,10/28/2020,Joseph R. Biden Jr.,6/12/2020,6/14/2020,SurveyMonkey,12631,lv,.037221,0,53.14,52.07137,53.41647,T,70803,132582
2020,National,10/28/2020,Joseph R. Biden Jr.,6/11/2020,6/13/2020,SurveyMonkey,20024,lv,.0621543,0,52.58,51.51066,52.88144,T,70802,132581
2020,National,10/28/2020,Joseph R. Biden Jr.,6/10/2020,6/12/2020,SurveyMonkey,26380,lv,.0871186,0,52.02,50.95012,52.3466,T,70801,132580
2020,National,10/28/2020,Joseph R. Biden Jr.,6/9/2020,6/11/2020,SurveyMonkey,28261,lv,.1012256,0,51.96,50.89007,52.31445,T,70800,132579
2020,National,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/10/2020,SurveyMonkey,25611,lv,.102315,0,50.9,49.82956,51.28651,T,70799,132578
2020,National,10/28/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,Léger,841,lv,.5178962,.0912122,50,51.8925,51.8388,"",70796,132448
2020,National,10/28/2020,Joseph R. Biden Jr.,9/11/2020,9/21/2020,Ipsos,2006,a,.4847243,0,47,50.55551,51.52374,"",70781,132422
2020,National,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,Opinium,1397,lv,.9359702,.2054569,57,55.31104,55.26745,"",70778,132408
2020,National,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,IBD/TIPP,937,lv,.2739399,.0517516,51.2,52.46164,52.39787,T,70772,132392
2020,National,10/28/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,Zogby Interactive/JZ Analytics,833,lv,.923881,0,45.5,48.66316,49.24743,"",70699,132390
2020,National,10/28/2020,Joseph R. Biden Jr.,9/29/2020,10/12/2020,USC Dornsife/Los Angeles Times,5089,lv,.1173776,.0093947,54.345,52.81933,52.92617,T,70751,132374
2020,National,10/28/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,Morning Consult,16045,lv,.1633517,.0254378,51,51.43626,51.34763,T,70750,132360
2020,National,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/10/2020,Morning Consult,12000,lv,.1252452,.0182042,51,51.43626,51.35968,T,70749,132359
2020,National,10/28/2020,Joseph R. Biden Jr.,10/7/2020,10/9/2020,Morning Consult,12000,lv,.1309561,.016537,51,51.43626,51.38964,T,70748,132358
2020,National,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/8/2020,Morning Consult,12000,lv,.1343817,.0156854,51,51.43626,51.40661,T,70747,132357
2020,National,10/28/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,YouGov,1366,lv,.6176476,.0976432,51,51.84391,51.76416,"",70742,132340
2020,National,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/10/2020,RMG Research,1240,lv,.6250772,.102927,51,52.80511,52.75408,"",70739,132337
2020,National,10/28/2020,Joseph R. Biden Jr.,10/7/2020,10/11/2020,IBD/TIPP,851,lv,.2605994,.0433329,52.3,53.55996,53.5226,T,70733,132324
2020,National,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/11/2020,USC Dornsife/Los Angeles Times,5073,lv,.1158513,.0082558,53.88,52.35311,52.48441,T,70729,132318
2020,National,10/28/2020,Joseph R. Biden Jr.,8/17/2020,8/19/2020,Zogby Interactive/JZ Analytics,901,lv,.9589058,0,46,49.16533,50.30023,"",68215,132313
2020,National,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/10/2020,USC Dornsife/Los Angeles Times,5099,lv,.1152742,.0071991,53.665,52.13761,52.29491,T,70723,132306
2020,National,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/9/2020,ABC News/The Washington Post,725,lv,1.570609,.2681527,54.5,52.76268,52.72597,"",70718,132284
2020,National,10/28/2020,Joseph R. Biden Jr.,9/29/2020,10/6/2020,Innovative Research Group,2435,rv,1.039462,.0633819,47,49.45267,49.69965,"",70716,132282
2020,National,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/9/2020,USC Dornsife/Los Angeles Times,5206,lv,.1164742,.0062458,53.355,51.82694,52.01303,T,70714,132274
2020,National,10/28/2020,Joseph R. Biden Jr.,10/3/2020,10/6/2020,Harris Insights & Analytics,2841,rv,.8324438,.0765964,45,48.05721,48.13218,"",70613,132259
2020,National,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/8/2020,Ipsos,882,lv,.4606524,.0567259,53,54.80721,54.78067,"",70705,132258
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/5/2020,Global Strategy Group/GBAO/Navigator Research,1011,rv,.5932689,.0511854,52,50.99229,51.10287,"",70624,132247
2020,National,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/8/2020,USC Dornsife/Los Angeles Times,5161,lv,.1149849,.0051289,53.025,51.49632,51.71328,T,70697,132243
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/5/2020,Pew Research Center,10543,rv,1.896968,.18507,52,51.45427,51.6018,"",70696,132237
2020,National,10/28/2020,Joseph R. Biden Jr.,10/5/2020,10/7/2020,Morning Consult,17249,lv,.2042043,.0186231,52,52.43588,52.46498,T,70680,132174
2020,National,10/28/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,Morning Consult,12000,lv,.1445914,.0119575,51,51.43626,51.48737,T,70679,132173
2020,National,10/28/2020,Joseph R. Biden Jr.,10/3/2020,10/5/2020,Morning Consult,12000,lv,.1480848,.0109523,52,52.43588,52.50956,T,70678,132172
2020,National,10/28/2020,Joseph R. Biden Jr.,9/22/2020,9/22/2020,Data for Progress,740,rv,.6811526,0,55.36,54.52597,55.28635,"",70669,132162
2020,National,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/6/2020,Data for Progress,863,lv,.7303017,.0900865,56.2,54.51466,54.56029,"",70668,132160
2020,National,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/7/2020,USC Dornsife/Los Angeles Times,5114,lv,.1135572,.0030198,53.36,51.83195,52.11937,T,70664,132150
2020,National,10/28/2020,Joseph R. Biden Jr.,10/3/2020,10/6/2020,Fox News/Beacon Research/Shaw & Co. Research,1012,lv,1.731396,.2111458,53,53.30934,53.34731,"",70655,132122
2020,National,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/2/2020,Saint Leo University,947,lv,.540678,.0131873,52.1,52.09453,52.40657,"",70653,132120
2020,National,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/4/2020,Qriously,2048,lv,.7427368,.0509368,51,52.98249,53.11346,"",70643,132097
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/6/2020,Rasmussen Reports/Pulse Opinion Research,2500,lv,.980067,.0695055,52,54.19337,54.30558,"",70641,132093
2020,National,10/28/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,YouGov,1364,lv,.6145697,.0585556,51,51.84391,51.90385,"",70637,132083
2020,National,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/6/2020,USC Dornsife/Los Angeles Times,4999,lv,.1103806,.0019552,52.79,51.26093,51.58512,T,70626,132060
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/6/2020,Ipsos,882,lv,.425954,.036246,52,53.81035,53.88683,"",70621,132048
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/4/2020,Global Marketing Research Services,971,lv,.9814997,.0837866,51.91,51.69783,51.86599,"",70617,132035
2020,National,10/28/2020,Joseph R. Biden Jr.,10/3/2020,10/4/2020,Redfield & Wilton Strategies,2127,lv,.6983321,.0506897,50,51.18603,51.27603,"",70602,132007
2020,National,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/4/2020,SurveyUSA,1114,lv,1.996375,.1918832,53,52.03954,52.22498,"",70601,132005
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/4/2020,Léger,843,lv,.6065633,.0456693,49,50.89293,51.02604,"",70595,131991
2020,National,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/4/2020,SSRS,1001,lv,1.286548,.1249324,57,54.66593,54.7632,"",70581,131986
2020,National,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/5/2020,USC Dornsife/Los Angeles Times,4914,lv,.1078221,.0009544,53.155,51.62655,51.9875,T,70592,131984
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/4/2020,Change Research,2167,lv,.817256,.0718238,52,52.47567,52.57676,"",70588,131974
2020,National,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/3/2020,RMG Research,763,lv,.5822013,.0364498,51,52.80511,52.9545,"",70577,131810
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/4/2020,Morning Consult,15478,lv,.1971683,.0127695,52,52.43588,52.53394,T,70573,131649
2020,National,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/3/2020,Morning Consult,12000,lv,.1585879,.0087851,52,52.43588,52.55991,T,70572,131648
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/2/2020,Morning Consult,12000,lv,.1643695,.0076381,51,51.43626,51.58915,T,70571,131647
2020,National,10/28/2020,Joseph R. Biden Jr.,9/29/2020,10/1/2020,Morning Consult,12000,lv,.1736807,.0025847,51,51.43626,51.72715,T,70570,131646
2020,National,10/28/2020,Joseph R. Biden Jr.,9/28/2020,9/30/2020,Morning Consult,12000,lv,.1727274,.0012832,51,51.43626,51.76402,T,70569,131645
2020,National,10/28/2020,Joseph R. Biden Jr.,9/27/2020,9/29/2020,Morning Consult,12000,lv,.1536883,0,51,51.43626,51.92625,T,70568,131644
2020,National,10/28/2020,Joseph R. Biden Jr.,9/26/2020,9/28/2020,Morning Consult,12000,lv,.1452777,0,51,51.43626,51.97126,T,70567,131643
2020,National,10/28/2020,Joseph R. Biden Jr.,9/8/2020,9/10/2020,Socioanalítica Research,,rv,.795138,0,53,52.70683,53.82167,"",70559,131629
2020,National,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/4/2020,USC Dornsife/Los Angeles Times,4836,lv,.1060588,0,52.985,51.45625,51.85483,T,70554,131620
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/3/2020,YouGov,1088,lv,.4918426,.0384573,51,51.84391,51.95088,"",70553,131606
2020,National,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/2/2020,YouGov,1345,lv,.6209662,.0425852,48,48.84381,48.97685,"",70552,131605
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/1/2020,NBC News/The Wall Street Journal,800,rv,1.195054,.0831965,53,53.22025,53.40025,"",70547,131594
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/3/2020,Ipsos,596,lv,.2886283,.0218901,51,52.81257,52.91354,"",70546,131592
2020,National,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/3/2020,USC Dornsife/Los Angeles Times,4686,lv,.1033018,0,52.69,51.16077,51.59789,T,70545,131588
2020,National,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/2/2020,USC Dornsife/Los Angeles Times,4707,lv,.1047619,0,52.92,51.39113,51.87025,T,70543,131498
2020,National,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/1/2020,USC Dornsife/Los Angeles Times,4799,lv,.1077063,0,52.935,51.40616,51.92941,T,70542,131497
2020,National,10/28/2020,Joseph R. Biden Jr.,9/17/2020,9/30/2020,USC Dornsife/Los Angeles Times,4943,lv,.1117578,0,52.375,50.84533,51.41382,T,70541,131496
2020,National,10/28/2020,Joseph R. Biden Jr.,9/16/2020,9/29/2020,USC Dornsife/Los Angeles Times,5097,lv,.1093546,0,52.165,50.63509,51.37487,T,70540,131495
2020,National,10/28/2020,Joseph R. Biden Jr.,9/15/2020,9/28/2020,USC Dornsife/Los Angeles Times,5261,lv,.109727,0,51.94,50.40987,51.19137,T,70539,131494
2020,National,10/28/2020,Joseph R. Biden Jr.,9/14/2020,9/27/2020,USC Dornsife/Los Angeles Times,5254,lv,.106811,0,52.205,50.67513,51.49656,T,70538,131493
2020,National,10/28/2020,Joseph R. Biden Jr.,9/13/2020,9/26/2020,USC Dornsife/Los Angeles Times,5258,lv,.1043838,0,52.085,50.555,51.41578,T,70537,131492
2020,National,10/28/2020,Joseph R. Biden Jr.,9/12/2020,9/25/2020,USC Dornsife/Los Angeles Times,5331,lv,.1036335,0,52.035,50.50495,51.40216,T,70536,131491
2020,National,10/28/2020,Joseph R. Biden Jr.,9/11/2020,9/24/2020,USC Dornsife/Los Angeles Times,5378,lv,.1025101,0,51.945,50.41487,51.34681,T,70535,131490
2020,National,10/28/2020,Joseph R. Biden Jr.,9/10/2020,9/23/2020,USC Dornsife/Los Angeles Times,5370,lv,.1005813,0,51.65,50.11963,51.08587,T,70534,131489
2020,National,10/28/2020,Joseph R. Biden Jr.,9/9/2020,9/22/2020,USC Dornsife/Los Angeles Times,5440,lv,.1002381,0,51.83,50.29977,51.2984,T,70533,131488
2020,National,10/28/2020,Joseph R. Biden Jr.,9/8/2020,9/21/2020,USC Dornsife/Los Angeles Times,5482,lv,.0994877,0,51.885,50.35481,51.38639,T,70532,131487
2020,National,10/28/2020,Joseph R. Biden Jr.,9/7/2020,9/20/2020,USC Dornsife/Los Angeles Times,5446,lv,.0978521,0,51.925,50.39485,51.45496,T,70531,131486
2020,National,10/28/2020,Joseph R. Biden Jr.,9/6/2020,9/19/2020,USC Dornsife/Los Angeles Times,5455,lv,.0980134,0,52.31,50.78025,51.8592,T,70530,131485
2020,National,10/28/2020,Joseph R. Biden Jr.,9/5/2020,9/18/2020,USC Dornsife/Los Angeles Times,5447,lv,.0984241,0,51.9,50.36983,51.46686,T,70529,131484
2020,National,10/28/2020,Joseph R. Biden Jr.,9/4/2020,9/17/2020,USC Dornsife/Los Angeles Times,5466,lv,.0998247,0,51.8,50.26974,51.38332,T,70528,131483
2020,National,10/28/2020,Joseph R. Biden Jr.,9/3/2020,9/16/2020,USC Dornsife/Los Angeles Times,5424,lv,.1002814,0,51.97,50.43989,51.57071,T,70527,131482
2020,National,10/28/2020,Joseph R. Biden Jr.,9/2/2020,9/15/2020,USC Dornsife/Los Angeles Times,5416,lv,.1019035,0,51.9,50.36983,51.51826,T,70526,131481
2020,National,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/14/2020,USC Dornsife/Los Angeles Times,5381,lv,.1032324,0,52.06,50.52998,51.69454,T,70525,131480
2020,National,10/28/2020,Joseph R. Biden Jr.,8/31/2020,9/13/2020,USC Dornsife/Los Angeles Times,5394,lv,.1061253,0,51.965,50.43489,51.61251,T,70524,131479
2020,National,10/28/2020,Joseph R. Biden Jr.,8/30/2020,9/12/2020,USC Dornsife/Los Angeles Times,5372,lv,.1086326,0,52.215,50.68514,51.87421,T,70523,131438
2020,National,10/28/2020,Joseph R. Biden Jr.,8/29/2020,9/11/2020,USC Dornsife/Los Angeles Times,5257,lv,.1094195,0,52.705,51.17579,52.37582,T,70522,131437
2020,National,10/28/2020,Joseph R. Biden Jr.,8/28/2020,9/10/2020,USC Dornsife/Los Angeles Times,5219,lv,.1120382,0,52.84,51.311,52.52124,T,70521,131436
2020,National,10/28/2020,Joseph R. Biden Jr.,8/27/2020,9/9/2020,USC Dornsife/Los Angeles Times,5241,lv,.1195555,0,52.6,51.07064,52.29741,T,70520,131435
2020,National,10/28/2020,Joseph R. Biden Jr.,8/26/2020,9/8/2020,USC Dornsife/Los Angeles Times,5201,lv,.1247834,0,52.6,51.07064,52.31706,T,70519,131434
2020,National,10/28/2020,Joseph R. Biden Jr.,8/25/2020,9/7/2020,USC Dornsife/Los Angeles Times,5144,lv,.1280419,0,52.12,50.59004,51.85659,T,70518,131433
2020,National,10/28/2020,Joseph R. Biden Jr.,8/24/2020,9/6/2020,USC Dornsife/Los Angeles Times,5162.5,lv,.1313054,0,52.38,50.85034,52.12703,T,70517,131432
2020,National,10/28/2020,Joseph R. Biden Jr.,8/23/2020,9/5/2020,USC Dornsife/Los Angeles Times,5130.5,lv,.1315409,0,52.25,50.72018,52.00202,T,70516,131431
2020,National,10/28/2020,Joseph R. Biden Jr.,8/22/2020,9/4/2020,USC Dornsife/Los Angeles Times,5130.5,lv,.1327645,0,52.53,51.00054,52.28877,T,70515,131430
2020,National,10/28/2020,Joseph R. Biden Jr.,8/21/2020,9/3/2020,USC Dornsife/Los Angeles Times,5114.5,lv,.1336654,0,52.65,51.12071,52.41377,T,70514,131429
2020,National,10/28/2020,Joseph R. Biden Jr.,8/20/2020,9/2/2020,USC Dornsife/Los Angeles Times,5096.5,lv,.1370349,0,52.405,50.87537,52.17108,T,70513,131428
2020,National,10/28/2020,Joseph R. Biden Jr.,8/19/2020,9/1/2020,USC Dornsife/Los Angeles Times,5075.5,lv,.1406453,0,52.855,51.32603,52.61289,T,70512,131427
2020,National,10/28/2020,Joseph R. Biden Jr.,8/18/2020,8/31/2020,USC Dornsife/Los Angeles Times,5008.5,lv,.1433345,0,52.885,51.35608,52.63636,T,70511,131426
2020,National,10/28/2020,Joseph R. Biden Jr.,8/17/2020,8/30/2020,USC Dornsife/Los Angeles Times,4910.5,lv,.1463193,0,52.945,51.41618,52.69107,T,70510,131425
2020,National,10/28/2020,Joseph R. Biden Jr.,8/16/2020,8/29/2020,USC Dornsife/Los Angeles Times,4868.5,lv,.1491586,0,52.815,51.28596,52.55101,T,70509,131424
2020,National,10/28/2020,Joseph R. Biden Jr.,8/15/2020,8/28/2020,USC Dornsife/Los Angeles Times,4801.5,lv,.1516501,0,52.205,50.67513,51.92905,T,70508,131423
2020,National,10/28/2020,Joseph R. Biden Jr.,8/14/2020,8/27/2020,USC Dornsife/Los Angeles Times,4735.5,lv,.1608239,0,52.29,50.76023,51.99353,T,70507,131422
2020,National,10/28/2020,Joseph R. Biden Jr.,8/13/2020,8/26/2020,USC Dornsife/Los Angeles Times,4633.5,lv,.1731805,0,52.605,51.07565,52.29315,T,70506,131421
2020,National,10/28/2020,Joseph R. Biden Jr.,8/12/2020,8/25/2020,USC Dornsife/Los Angeles Times,4513,lv,.1911515,0,52.995,51.46626,52.67439,T,70505,131420
2020,National,10/28/2020,Joseph R. Biden Jr.,8/11/2020,8/24/2020,USC Dornsife/Los Angeles Times,4321,lv,.2540681,0,53.28,51.75179,52.91495,T,70504,131419
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/2/2020,John Zogby Strategies/EMI Research Solutions,1006,lv,.8404686,.0717473,48.1,48.93973,49.05635,"",70502,131417
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/1/2020,Harris Insights & Analytics,928,rv,.3164588,.0148873,47,50.06495,50.24183,"",70142,130682
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/1/2020,Data for Progress,1146,lv,.9339918,.0638001,51,49.30225,49.47194,"",70136,130667
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/1/2020,IBD/TIPP,1021,lv,1.690064,.1162161,48.6,49.86253,50.04031,"",70122,130649
2020,National,10/28/2020,Joseph R. Biden Jr.,9/26/2020,9/28/2020,Global Strategy Group/GBAO/Navigator Research,1002,rv,.5449646,0,53,51.99332,52.56477,"",70084,130635
2020,National,10/28/2020,Joseph R. Biden Jr.,9/29/2020,10/1/2020,Ipsos,882,lv,.4250152,.0078501,50,51.81387,52.10763,"",70111,130621
2020,National,10/28/2020,Joseph R. Biden Jr.,9/14/2020,9/22/2020,Hofstra University,2000,lv,1.026446,0,53.2,52.29221,53.23996,"",70110,130618
2020,National,10/28/2020,Joseph R. Biden Jr.,9/29/2020,9/30/2020,Change Research,925,lv,.4160815,.0083908,54,54.4741,54.76662,"",70105,130599
2020,National,10/28/2020,Joseph R. Biden Jr.,9/25/2020,9/29/2020,Ipsos,864,lv,.4417013,0,51,52.81257,53.34963,"",70075,130545
2020,National,10/28/2020,Joseph R. Biden Jr.,9/27/2020,9/30/2020,YouGov,1350,lv,.7662225,.0067611,50,50.8443,51.18105,"",70071,130535
2020,National,10/28/2020,Joseph R. Biden Jr.,9/24/2020,9/27/2020,Qriously,2273,lv,.676363,0,50,51.984,52.59724,"",70067,130521
2020,National,10/28/2020,Joseph R. Biden Jr.,9/23/2020,9/29/2020,Rasmussen Reports/Pulse Opinion Research,3000,lv,.9471368,0,51,53.19628,53.78993,"",70065,130518
2020,National,10/28/2020,Joseph R. Biden Jr.,7/31/2020,8/11/2020,AP-NORC,4067,a,2.105296,0,48,51.08217,52.19932,"",70060,130513
2020,National,10/28/2020,Joseph R. Biden Jr.,9/26/2020,9/27/2020,Redfield & Wilton Strategies,2445,lv,.564709,0,50,51.18603,51.73736,"",70050,130490
2020,National,10/28/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,Morning Consult,12965,lv,.148934,0,51,51.43626,52.01681,T,70048,130482
2020,National,10/28/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,Léger,854,lv,.5445241,0,47,48.8909,49.50671,"",70043,130464
2020,National,10/28/2020,Joseph R. Biden Jr.,9/24/2020,9/26/2020,RMG Research,752,lv,.5484102,0,51,52.80511,53.45486,"",70040,130458
